dow,period,region,DPR
0,0,6075042800,0.0408163265306
0,0,6075045100,0.367346938776
0,0,6075045200,0.34693877551
0,0,6075047600,0.183673469388
0,0,6075047701,0.30612244898
0,0,6075047702,0.0204081632653
0,0,6075047801,0.0204081632653
0,0,6075047802,0.0408163265306
0,0,6075047901,0.0816326530612
0,0,6075047902,0.0408163265306
0,0,6075060100,0.163265306122
0,0,6075060400,0.0
0,0,6075060502,0.0408163265306
0,0,6075060700,1.18367346939
0,0,6075061000,0.0408163265306
0,0,6075061100,1.22448979592
0,0,6075061200,0.204081632653
0,0,6075061400,0.163265306122
0,0,6075061500,7.48979591837
0,0,6075980200,0.0204081632653
0,0,6075980300,0.34693877551
0,0,6075980900,0.775510204082
0,0,6077003900,0.0
0,0,6081600100,0.632653061224
0,0,6081600700,0.0
0,0,6081601604,0.0
0,0,6081602300,0.469387755102
0,0,6081604102,0.0204081632653
0,0,6081604200,0.204081632653
0,0,6081604400,0.387755102041
0,0,6081605100,0.102040816327
0,0,6081605400,0.102040816327
0,0,6081984300,11.8571428571
0,1,6001401700,0.0408163265306
0,1,6001409000,0.0
0,1,6001990000,0.0
0,1,6013355200,0.0
0,1,6075010100,2.02040816327
0,1,6075010200,1.20408163265
0,1,6075010300,0.65306122449
0,1,6075010400,0.102040816327
0,1,6075010500,1.57142857143
0,1,6075010600,4.4693877551
0,1,6075010700,3.85714285714
0,1,6075010800,0.102040816327
0,1,6075010900,1.32653061224
0,1,6075011000,1.30612244898
0,1,6075011100,2.34693877551
0,1,6075011200,0.448979591837
0,1,6075011300,0.204081632653
0,1,6075011700,5.95918367347
0,1,6075011800,0.142857142857
0,1,6075011901,0.142857142857
0,1,6075011902,0.591836734694
0,1,6075012000,2.08163265306
0,1,6075012100,1.44897959184
0,1,6075012201,1.36734693878
0,1,6075012202,2.85714285714
0,1,6075012301,2.69387755102
0,1,6075012302,3.61224489796
0,1,6075012401,0.489795918367
0,1,6075012402,2.26530612245
0,1,6075012501,2.22448979592
0,1,6075012502,0.285714285714
0,1,6075012601,0.34693877551
0,1,6075012602,0.0816326530612
0,1,6075012700,0.122448979592
0,1,6075012800,1.67346938776
0,1,6075012901,0.30612244898
0,1,6075012902,0.816326530612
0,1,6075013000,2.38775510204
0,1,6075013101,0.163265306122
0,1,6075013102,0.122448979592
0,1,6075013200,0.224489795918
0,1,6075013300,0.122448979592
0,1,6075013400,0.142857142857
0,1,6075013500,0.285714285714
0,1,6075015100,0.69387755102
0,1,6075015200,0.551020408163
0,1,6075015300,0.408163265306
0,1,6075015400,0.387755102041
0,1,6075015500,0.938775510204
0,1,6075015600,0.142857142857
0,1,6075015700,0.632653061224
0,1,6075015801,0.244897959184
0,1,6075015802,0.265306122449
0,1,6075015900,1.16326530612
0,1,6075016000,0.428571428571
0,1,6075016100,0.408163265306
0,1,6075016200,0.979591836735
0,1,6075016300,0.34693877551
0,1,6075016400,1.20408163265
0,1,6075016500,0.244897959184
0,1,6075016600,2.38775510204
0,1,6075016700,0.734693877551
0,1,6075016801,1.4693877551
0,1,6075016802,0.897959183673
0,1,6075016900,2.32653061224
0,1,6075017000,0.34693877551
0,1,6075017101,0.0816326530612
0,1,6075017102,0.265306122449
0,1,6075017601,4.51020408163
0,1,6075017700,1.85714285714
0,1,6075017801,0.469387755102
0,1,6075017802,2.79591836735
0,1,6075017902,0.0408163265306
0,1,6075018000,1.5306122449
0,1,6075020100,3.73469387755
0,1,6075020200,2.5306122449
0,1,6075020300,2.85714285714
0,1,6075020401,0.0408163265306
0,1,6075020402,0.102040816327
0,1,6075020500,3.28571428571
0,1,6075020600,3.91836734694
0,1,6075020700,1.38775510204
0,1,6075020800,4.24489795918
0,1,6075020900,2.91836734694
0,1,6075021000,0.265306122449
0,1,6075021100,0.408163265306
0,1,6075021200,0.102040816327
0,1,6075021300,0.0816326530612
0,1,6075021400,0.204081632653
0,1,6075021500,0.265306122449
0,1,6075021600,0.0612244897959
0,1,6075021700,0.102040816327
0,1,6075021800,0.0612244897959
0,1,6075022600,0.65306122449
0,1,6075022702,0.428571428571
0,1,6075022704,0.0612244897959
0,1,6075022801,0.591836734694
0,1,6075022802,0.163265306122
0,1,6075022803,0.142857142857
0,1,6075022901,0.408163265306
0,1,6075022902,0.0816326530612
0,1,6075022903,0.183673469388
0,1,6075023001,0.0408163265306
0,1,6075023003,0.0204081632653
0,1,6075023102,0.0204081632653
0,1,6075023103,0.0408163265306
0,1,6075023200,0.0408163265306
0,1,6075023300,0.0408163265306
0,1,6075023400,0.0
0,1,6075025100,0.0408163265306
0,1,6075025200,0.163265306122
0,1,6075025300,2.10204081633
0,1,6075025401,0.122448979592
0,1,6075025402,0.0612244897959
0,1,6075025403,0.102040816327
0,1,6075025500,0.367346938776
0,1,6075025600,0.204081632653
0,1,6075025701,0.0816326530612
0,1,6075025702,0.0816326530612
0,1,6075025800,0.0408163265306
0,1,6075025900,0.0204081632653
0,1,6075026001,0.510204081633
0,1,6075026002,0.122448979592
0,1,6075026003,0.0204081632653
0,1,6075026004,0.122448979592
0,1,6075026100,0.591836734694
0,1,6075026200,0.0408163265306
0,1,6075026301,0.142857142857
0,1,6075026302,0.0
0,1,6075026303,0.0204081632653
0,1,6075026401,0.0204081632653
0,1,6075026402,0.0612244897959
0,1,6075026403,0.0
0,1,6075030101,0.163265306122
0,1,6075030102,0.122448979592
0,1,6075030201,0.0612244897959
0,1,6075030202,0.775510204082
0,1,6075030301,0.0816326530612
0,1,6075030302,0.0408163265306
0,1,6075030400,0.0612244897959
0,1,6075030500,0.0816326530612
0,1,6075030600,0.0204081632653
0,1,6075030700,0.0
0,1,6075030800,0.0612244897959
0,1,6075030900,0.0612244897959
0,1,6075031000,0.0204081632653
0,1,6075031100,0.183673469388
0,1,6075031201,0.122448979592
0,1,6075031202,0.0408163265306
0,1,6075031301,0.0204081632653
0,1,6075031302,0.0
0,1,6075031400,0.142857142857
0,1,6075032601,0.30612244898
0,1,6075032602,0.0408163265306
0,1,6075032700,0.0612244897959
0,1,6075032801,0.0408163265306
0,1,6075032802,0.0612244897959
0,1,6075032901,0.0816326530612
0,1,6075032902,0.0612244897959
0,1,6075033000,0.102040816327
0,1,6075033100,0.0
0,1,6075033201,0.0408163265306
0,1,6075033203,0.0612244897959
0,1,6075033204,0.0204081632653
0,1,6075035100,0.0
0,1,6075035201,0.0
0,1,6075035202,0.0204081632653
0,1,6075035300,0.0204081632653
0,1,6075035400,0.0
0,1,6075040100,0.938775510204
0,1,6075040200,0.102040816327
0,1,6075042601,0.0816326530612
0,1,6075042602,0.0612244897959
0,1,6075042700,0.142857142857
0,1,6075042800,0.0816326530612
0,1,6075045100,0.408163265306
0,1,6075045200,0.265306122449
0,1,6075047600,0.102040816327
0,1,6075047701,0.265306122449
0,1,6075047702,0.0612244897959
0,1,6075047801,0.0612244897959
0,1,6075047802,0.0
0,1,6075047901,0.102040816327
0,1,6075047902,0.0204081632653
0,1,6075060100,0.0816326530612
0,1,6075060400,0.0204081632653
0,1,6075060502,0.0204081632653
0,1,6075060700,1.0
0,1,6075061000,0.0816326530612
0,1,6075061100,1.36734693878
0,1,6075061200,0.122448979592
0,1,6075061400,0.0612244897959
0,1,6075061500,5.42857142857
0,1,6075980200,0.0
0,1,6075980300,0.265306122449
0,1,6075980900,1.08163265306
0,1,6077003900,0.0
0,1,6081600100,0.65306122449
0,1,6081600700,0.0408163265306
0,1,6081601604,0.0
0,1,6081602300,0.632653061224
0,1,6081604102,0.0
0,1,6081604200,0.142857142857
0,1,6081604400,0.265306122449
0,1,6081605100,0.0612244897959
0,1,6081605400,0.0408163265306
0,1,6081984300,10.5102040816
0,2,6001401700,0.0204081632653
0,2,6001409000,0.0
0,2,6001990000,0.0
0,2,6013355200,0.0
0,2,6075010100,1.30612244898
0,2,6075010200,1.20408163265
0,2,6075010300,0.612244897959
0,2,6075010400,0.204081632653
0,2,6075010500,1.18367346939
0,2,6075010600,4.9387755102
0,2,6075010700,3.04081632653
0,2,6075010800,0.142857142857
0,2,6075010900,0.959183673469
0,2,6075011000,1.08163265306
0,2,6075011100,1.87755102041
0,2,6075011200,0.326530612245
0,2,6075011300,0.0612244897959
0,2,6075011700,5.12244897959
0,2,6075011800,0.122448979592
0,2,6075011901,0.163265306122
0,2,6075011902,0.510204081633
0,2,6075012000,2.16326530612
0,2,6075012100,1.57142857143
0,2,6075012201,0.938775510204
0,2,6075012202,2.71428571429
0,2,6075012301,2.4693877551
0,2,6075012302,3.34693877551
0,2,6075012401,0.326530612245
0,2,6075012402,1.91836734694
0,2,6075012501,1.71428571429
0,2,6075012502,0.244897959184
0,2,6075012601,0.673469387755
0,2,6075012602,0.0408163265306
0,2,6075012700,0.0612244897959
0,2,6075012800,2.0
0,2,6075012901,0.204081632653
0,2,6075012902,0.938775510204
0,2,6075013000,1.79591836735
0,2,6075013101,0.326530612245
0,2,6075013102,0.142857142857
0,2,6075013200,0.0612244897959
0,2,6075013300,0.163265306122
0,2,6075013400,0.224489795918
0,2,6075013500,0.142857142857
0,2,6075015100,0.530612244898
0,2,6075015200,0.387755102041
0,2,6075015300,0.183673469388
0,2,6075015400,0.34693877551
0,2,6075015500,0.877551020408
0,2,6075015600,0.102040816327
0,2,6075015700,0.673469387755
0,2,6075015801,0.244897959184
0,2,6075015802,0.244897959184
0,2,6075015900,0.755102040816
0,2,6075016000,0.428571428571
0,2,6075016100,0.387755102041
0,2,6075016200,0.65306122449
0,2,6075016300,0.326530612245
0,2,6075016400,1.02040816327
0,2,6075016500,0.265306122449
0,2,6075016600,2.67346938776
0,2,6075016700,0.979591836735
0,2,6075016801,1.02040816327
0,2,6075016802,0.734693877551
0,2,6075016900,2.48979591837
0,2,6075017000,0.224489795918
0,2,6075017101,0.0408163265306
0,2,6075017102,0.265306122449
0,2,6075017601,3.59183673469
0,2,6075017700,1.48979591837
0,2,6075017801,0.30612244898
0,2,6075017802,2.55102040816
0,2,6075017902,0.0816326530612
0,2,6075018000,1.18367346939
0,2,6075020100,3.57142857143
0,2,6075020200,3.0
0,2,6075020300,3.0612244898
0,2,6075020401,0.0816326530612
0,2,6075020402,0.122448979592
0,2,6075020500,3.26530612245
0,2,6075020600,4.32653061224
0,2,6075020700,1.0612244898
0,2,6075020800,3.44897959184
0,2,6075020900,2.97959183673
0,2,6075021000,0.367346938776
0,2,6075021100,0.265306122449
0,2,6075021200,0.0612244897959
0,2,6075021300,0.0816326530612
0,2,6075021400,0.204081632653
0,2,6075021500,0.142857142857
0,2,6075021600,0.0204081632653
0,2,6075021700,0.0204081632653
0,2,6075021800,0.142857142857
0,2,6075022600,0.612244897959
0,2,6075022702,0.244897959184
0,2,6075022704,0.142857142857
0,2,6075022801,0.448979591837
0,2,6075022802,0.163265306122
0,2,6075022803,0.204081632653
0,2,6075022901,0.244897959184
0,2,6075022902,0.122448979592
0,2,6075022903,0.367346938776
0,2,6075023001,0.0612244897959
0,2,6075023003,0.0408163265306
0,2,6075023102,0.0
0,2,6075023103,0.0408163265306
0,2,6075023200,0.0204081632653
0,2,6075023300,0.0204081632653
0,2,6075023400,0.0204081632653
0,2,6075025100,0.163265306122
0,2,6075025200,0.224489795918
0,2,6075025300,2.12244897959
0,2,6075025401,0.122448979592
0,2,6075025402,0.0204081632653
0,2,6075025403,0.183673469388
0,2,6075025500,0.34693877551
0,2,6075025600,0.102040816327
0,2,6075025701,0.0612244897959
0,2,6075025702,0.0816326530612
0,2,6075025800,0.0204081632653
0,2,6075025900,0.0204081632653
0,2,6075026001,0.224489795918
0,2,6075026002,0.0204081632653
0,2,6075026003,0.0
0,2,6075026004,0.0816326530612
0,2,6075026100,0.551020408163
0,2,6075026200,0.0816326530612
0,2,6075026301,0.122448979592
0,2,6075026302,0.0
0,2,6075026303,0.0408163265306
0,2,6075026401,0.0204081632653
0,2,6075026402,0.0204081632653
0,2,6075026403,0.0
0,2,6075030101,0.183673469388
0,2,6075030102,0.163265306122
0,2,6075030201,0.102040816327
0,2,6075030202,0.510204081633
0,2,6075030301,0.0612244897959
0,2,6075030302,0.0408163265306
0,2,6075030400,0.0204081632653
0,2,6075030500,0.0204081632653
0,2,6075030600,0.0612244897959
0,2,6075030700,0.0204081632653
0,2,6075030800,0.0816326530612
0,2,6075030900,0.0612244897959
0,2,6075031000,0.0204081632653
0,2,6075031100,0.183673469388
0,2,6075031201,0.0204081632653
0,2,6075031202,0.0408163265306
0,2,6075031301,0.0612244897959
0,2,6075031302,0.0204081632653
0,2,6075031400,0.0204081632653
0,2,6075032601,0.142857142857
0,2,6075032602,0.0816326530612
0,2,6075032700,0.0612244897959
0,2,6075032801,0.0612244897959
0,2,6075032802,0.0612244897959
0,2,6075032901,0.0408163265306
0,2,6075032902,0.0204081632653
0,2,6075033000,0.122448979592
0,2,6075033100,0.0204081632653
0,2,6075033201,0.0408163265306
0,2,6075033203,0.0
0,2,6075033204,0.0204081632653
0,2,6075035100,0.0612244897959
0,2,6075035201,0.0408163265306
0,2,6075035202,0.0816326530612
0,2,6075035300,0.0
0,2,6075035400,0.0204081632653
0,2,6075040100,0.775510204082
0,2,6075040200,0.204081632653
0,2,6075042601,0.0612244897959
0,2,6075042602,0.0612244897959
0,2,6075042700,0.0612244897959
0,2,6075042800,0.0
0,2,6075045100,0.448979591837
0,2,6075045200,0.34693877551
0,2,6075047600,0.30612244898
0,2,6075047701,0.244897959184
0,2,6075047702,0.0408163265306
0,2,6075047801,0.0204081632653
0,2,6075047802,0.0408163265306
0,2,6075047901,0.0408163265306
0,2,6075047902,0.0408163265306
0,2,6075060100,0.0
0,2,6075060400,0.0408163265306
0,2,6075060502,0.102040816327
0,2,6075060700,0.938775510204
0,2,6075061000,0.0612244897959
0,2,6075061100,0.795918367347
0,2,6075061200,0.0612244897959
0,2,6075061400,0.163265306122
0,2,6075061500,5.24489795918
0,2,6075980200,0.0204081632653
0,2,6075980300,0.224489795918
0,2,6075980900,0.857142857143
0,2,6077003900,0.0
0,2,6081600100,0.775510204082
0,2,6081600700,0.0
0,2,6081601604,0.0
0,2,6081602300,0.530612244898
0,2,6081604102,0.0204081632653
0,2,6081604200,0.183673469388
0,2,6081604400,0.265306122449
0,2,6081605100,0.0408163265306
0,2,6081605400,0.0612244897959
0,2,6081984300,8.61224489796
0,3,6001401700,0.0408163265306
0,3,6001409000,0.0
0,3,6001990000,0.0204081632653
0,3,6013355200,0.0
0,3,6075010100,1.0612244898
0,3,6075010200,1.12244897959
0,3,6075010300,0.510204081633
0,3,6075010400,0.204081632653
0,3,6075010500,1.20408163265
0,3,6075010600,3.51020408163
0,3,6075010700,2.85714285714
0,3,6075010800,0.142857142857
0,3,6075010900,1.26530612245
0,3,6075011000,1.0
0,3,6075011100,1.69387755102
0,3,6075011200,0.244897959184
0,3,6075011300,0.102040816327
0,3,6075011700,4.08163265306
0,3,6075011800,0.0612244897959
0,3,6075011901,0.183673469388
0,3,6075011902,0.469387755102
0,3,6075012000,2.28571428571
0,3,6075012100,1.59183673469
0,3,6075012201,0.897959183673
0,3,6075012202,2.38775510204
0,3,6075012301,2.18367346939
0,3,6075012302,2.59183673469
0,3,6075012401,0.367346938776
0,3,6075012402,1.14285714286
0,3,6075012501,1.97959183673
0,3,6075012502,0.224489795918
0,3,6075012601,0.265306122449
0,3,6075012602,0.0
0,3,6075012700,0.0
0,3,6075012800,1.67346938776
0,3,6075012901,0.163265306122
0,3,6075012902,0.938775510204
0,3,6075013000,1.79591836735
0,3,6075013101,0.183673469388
0,3,6075013102,0.142857142857
0,3,6075013200,0.204081632653
0,3,6075013300,0.142857142857
0,3,6075013400,0.0816326530612
0,3,6075013500,0.142857142857
0,3,6075015100,0.408163265306
0,3,6075015200,0.326530612245
0,3,6075015300,0.265306122449
0,3,6075015400,0.183673469388
0,3,6075015500,0.816326530612
0,3,6075015600,0.142857142857
0,3,6075015700,0.34693877551
0,3,6075015801,0.244897959184
0,3,6075015802,0.387755102041
0,3,6075015900,0.877551020408
0,3,6075016000,0.428571428571
0,3,6075016100,0.387755102041
0,3,6075016200,0.510204081633
0,3,6075016300,0.367346938776
0,3,6075016400,0.857142857143
0,3,6075016500,0.204081632653
0,3,6075016600,2.48979591837
0,3,6075016700,0.69387755102
0,3,6075016801,1.44897959184
0,3,6075016802,0.857142857143
0,3,6075016900,2.04081632653
0,3,6075017000,0.183673469388
0,3,6075017101,0.0612244897959
0,3,6075017102,0.265306122449
0,3,6075017601,3.9387755102
0,3,6075017700,1.73469387755
0,3,6075017801,0.408163265306
0,3,6075017802,2.87755102041
0,3,6075017902,0.0816326530612
0,3,6075018000,1.42857142857
0,3,6075020100,3.5306122449
0,3,6075020200,2.91836734694
0,3,6075020300,2.48979591837
0,3,6075020401,0.0816326530612
0,3,6075020402,0.183673469388
0,3,6075020500,3.12244897959
