T.currentTimePoint	profit	revenueParcel	revenuePeople	cost	totalTravelDistance	discount	nbParcelComplete	nbPeopleComplete	nbParcelServed	nbPeopleServed	nbParcelOnBoard	nbPeopleOnBoard	nbParcelWaitBoarding	nbPeopleWaitBoarding	nbParcelRejects	nbPeopleRejects	nbParcelRequestsProcessed	nbPeopleRequestsProcessed	#running taxis	maxTravelDistanceOneTaxi	maxRequestServedOneTaxi	maxDecideTimePeopleRequests	maxDecideTimeParcelRequests	maxTimeOnePeopleInsertion	maxTimeOneParcelInsertion	maxTimeCollectAvailableTaxisPeopleInsertion	maxTimeFindTaxiParcelInsertion
22260	-222.67	325.33	206.46	754.46	943.07	0	67	23	94	38	27	15	147	148	2	0	149	148	137	12.09	2	2.67	16.07	0.19	0.26	0.61	3.69
22290	-226.63	350.68	221.7	799.02	998.77	0	72	25	95	40	23	15	153	154	2	0	155	154	137	12.59	3	2.67	16.07	0.19	0.26	0.61	3.69
22320	-218.2	376.64	248.29	843.13	1053.91	0	77	28	98	43	21	15	160	161	2	0	162	161	140	13.1	3	2.67	16.07	0.19	0.27	0.61	3.69
22350	-251	387.63	248.29	886.92	1108.65	0	79	28	101	47	22	19	165	167	2	0	167	167	144	13.57	3	2.67	16.07	0.19	0.27	0.61	3.69
22380	-286.93	397.79	248.29	933.01	1166.26	0	81	28	104	52	23	24	171	172	2	0	173	172	149	14.01	3	2.67	16.07	0.19	0.27	0.61	3.69
22410	-277.59	430.57	267.97	976.13	1220.17	0	87	30	110	58	23	28	179	180	2	0	181	180	152	14.43	3	2.67	16.07	0.19	0.27	0.61	4.04
22440	-251.55	430.57	339.26	1021.37	1276.71	0	87	36	115	62	28	26	185	187	2	0	187	187	155	14.99	3	2.67	16.07	0.19	0.27	0.61	4.04
22470	-253.93	460.82	353.7	1068.44	1335.55	0	92	38	119	66	27	28	193	195	2	0	195	195	157	15.47	3	2.67	16.07	0.19	0.27	0.61	4.04
22500	-257.89	477.06	384.68	1119.62	1399.53	0	95	40	124	67	29	27	201	202	2	0	203	202	161	16.01	3	2.67	16.07	0.19	0.45	0.61	4.04
22530	-210.4	504	455.48	1169.88	1462.35	0	100	47	128	72	28	25	208	209	2	0	210	209	164	16.54	3	2.67	16.07	0.19	0.45	0.61	4.04
22560	-225.48	518.74	473.59	1217.8	1522.26	0	103	48	131	81	28	33	212	214	2	0	214	214	165	17.03	3	2.67	16.07	0.19	0.45	0.61	4.04
22590	-178.43	536.56	554.13	1269.11	1586.39	0	107	52	135	87	28	35	219	220	2	0	221	220	166	17.51	4	2.67	16.07	0.19	0.45	0.61	4.04
22620	-120.05	536.56	664.11	1320.72	1650.9	0	107	62	137	95	30	33	226	228	2	0	228	228	168	17.96	4	2.67	16.07	0.19	0.52	0.61	4.04
22650	-99.98	569.63	701.19	1370.8	1713.5	0	114	65	139	99	25	34	231	232	2	0	233	232	168	18.42	4	2.67	16.07	0.19	0.52	0.61	4.04
22680	-91.02	593.01	738.38	1422.4	1778	0	119	68	140	107	21	39	235	236	2	0	237	236	168	18.88	4	2.67	16.07	0.19	0.52	0.61	4.04
22710	-82.77	625.99	762.73	1471.48	1839.35	0	125	71	142	114	17	43	242	244	2	0	244	244	169	19.29	4	2.67	16.07	0.19	0.52	0.61	4.04
22740	-78.54	636.71	802.06	1517.31	1896.63	0	127	75	146	121	19	46	247	249	2	0	249	249	170	19.79	4	2.67	16.07	0.19	0.52	0.61	4.04
22770	55.84	661.43	955.13	1560.71	1950.89	0	131	87	150	128	19	41	253	254	2	0	255	254	170	20.46	4	2.67	16.07	0.2	0.52	1.34	4.04
22800	169.65	696.41	1081.01	1607.78	2009.72	0	136	98	153	137	17	39	261	262	2	0	263	262	170	20.91	4	2.67	16.07	0.2	0.52	1.34	4.04
22830	178.49	696.41	1140.77	1658.69	2073.37	0	136	104	157	145	21	41	268	270	3	0	271	270	170	21.63	4	2.67	16.07	0.2	0.59	1.34	4.04
22860	202.78	715.69	1195.55	1708.45	2135.56	0	141	108	165	155	24	47	275	277	3	0	278	277	170	22.28	4	2.67	16.24	0.2	0.59	1.34	4.04
22890	210.33	734.37	1234.11	1758.15	2197.69	0	145	113	169	162	24	49	277	279	3	0	280	279	170	23.31	4	2.67	16.24	0.2	0.59	1.34	4.04
22920	265.95	743.16	1330.99	1808.21	2260.26	0	147	122	173	169	26	47	284	286	3	0	287	286	170	23.84	4	2.67	16.24	0.2	0.59	1.34	4.04
22950	355.35	768.08	1446.5	1859.23	2324.03	0	151	133	178	174	27	41	293	296	4	0	297	296	170	24.32	4	2.67	16.24	0.2	0.59	1.34	4.04
22980	417.83	779.38	1549.57	1911.12	2388.91	0	154	142	179	179	25	37	299	302	4	0	303	302	170	24.77	4	2.67	16.24	0.2	0.59	1.34	4.04
23010	430.35	798.81	1595.1	1963.56	2454.45	0	158	147	179	185	21	38	305	309	4	0	309	309	170	25.23	5	2.67	16.38	0.2	0.59	1.34	4.04
23040	447.41	828.93	1631.05	2012.57	2515.71	0	164	151	183	191	19	40	313	317	4	0	317	317	170	25.62	5	2.67	16.38	0.35	0.59	1.34	4.04
23070	509.9	844.26	1724.98	2059.34	2574.18	0	167	159	186	198	19	39	319	323	4	0	323	323	170	25.98	5	2.67	16.38	0.35	0.71	1.34	4.04
23100	507.36	854.36	1761.81	2108.8	2636	0	169	162	190	205	21	43	324	328	4	0	328	328	170	26.4	5	2.67	16.38	0.35	0.71	1.34	4.04
23130	638.89	871.3	1924.96	2157.37	2696.72	0	172	175	193	214	21	39	329	333	4	0	333	333	170	26.86	5	2.67	16.38	0.35	0.71	1.34	4.04
23160	633.91	898.45	1944.55	2209.09	2761.36	0	177	177	197	220	20	43	335	338	4	0	339	338	170	27.27	5	2.67	16.38	0.35	0.71	1.34	4.04
23190	685.45	913.89	2030.45	2258.88	2823.6	0	180	183	205	229	25	46	340	343	4	0	344	343	171	27.57	5	2.67	16.38	0.35	0.71	1.34	4.04
23220	721.04	942.27	2087.61	2308.85	2886.06	0	185	189	211	239	26	50	348	351	4	0	352	351	171	27.75	5	2.67	16.38	0.35	0.71	1.34	4.04
23250	758	954.48	2166.08	2362.56	2953.2	0	188	196	216	240	28	44	355	359	4	0	359	359	174	28.47	5	2.67	16.38	0.35	0.71	1.34	4.04
23280	803.95	967.28	2254.58	2417.92	3022.4	0	191	204	225	249	34	45	361	365	4	0	365	365	175	28.99	6	2.67	16.38	0.35	0.71	1.34	4.04
23310	852.56	995.45	2329.3	2472.19	3090.24	0	198	211	230	253	32	42	366	370	4	0	370	370	175	29.28	6	2.67	16.38	0.35	0.71	1.34	4.04
23340	913.42	1012.67	2426.09	2525.33	3156.67	0	202	219	233	260	31	41	372	375	4	0	376	375	175	29.87	6	2.67	16.38	0.35	0.71	1.34	4.04
23370	965.36	1036	2509.72	2580.36	3225.46	0	208	226	236	269	28	43	377	381	4	0	381	381	175	30.52	6	2.67	16.38	0.35	0.71	1.34	4.04
23400	1044.95	1053.61	2626.04	2634.7	3293.37	0	212	235	240	278	28	43	387	393	7	0	394	393	175	31.16	6	2.67	16.38	0.35	0.71	1.34	4.04
23430	1099.69	1075.29	2712.89	2688.48	3360.61	0	217	241	244	283	27	42	395	402	8	0	403	402	175	31.65	6	2.67	16.38	0.35	0.71	1.34	4.04
23460	1108.38	1084.79	2766.82	2743.23	3429.03	0	219	247	251	289	32	42	399	407	8	0	407	407	176	32.18	6	2.67	16.38	0.35	0.71	1.34	4.04
23490	1166.97	1113.12	2849.24	2795.39	3494.24	0	224	254	256	293	32	39	407	415	8	0	415	415	176	32.97	6	2.67	16.38	0.42	0.71	1.85	4.04
23520	1285.33	1163.89	2968.94	2847.5	3559.37	0	232	263	264	300	32	37	414	421	8	0	422	421	178	33.68	7	2.67	16.38	0.42	0.71	1.85	4.04
23550	1345.76	1191.25	3055.07	2900.55	3625.69	0	237	269	265	310	28	41	420	427	8	0	428	427	178	34.39	7	2.67	16.38	0.42	0.71	1.85	4.23
23580	1371.97	1213.33	3113.16	2954.52	3693.15	0	242	276	270	320	28	44	425	433	8	0	433	433	178	35.14	7	3.08	16.38	1.02	0.71	1.85	4.23
23610	1424.66	1231.87	3200.5	3007.71	3759.64	0	246	283	275	324	29	41	433	440	8	0	441	440	178	36	7	3.08	16.38	1.02	0.71	1.85	4.23
23640	1426.33	1250.16	3240.9	3064.73	3830.91	0	250	288	281	331	31	43	439	447	8	0	447	447	178	36.56	7	3.08	16.38	1.02	0.71	1.85	4.23
23670	1474.08	1267.25	3324.58	3117.75	3897.18	0	254	296	285	337	31	41	445	452	8	0	453	452	179	37.06	7	3.08	16.38	1.02	0.71	1.85	4.23
23700	1533.68	1284.13	3420.61	3171.05	3963.82	0	258	307	289	345	31	39	449	456	8	0	457	457	179	37.52	8	3.08	16.38	1.02	0.71	2.01	4.23
23730	1591.06	1325.13	3493	3227.06	4033.83	0	266	312	294	353	28	42	455	461	8	0	463	462	179	38.09	8	3.08	16.38	1.02	0.71	2.01	4.23
23760	1594.43	1335.42	3542.43	3283.42	4104.27	0	268	318	301	354	33	37	463	470	8	0	471	471	179	38.51	8	3.08	16.38	1.02	0.71	2.01	4.23
23790	1619.58	1346.04	3612.66	3339.13	4173.91	0	270	325	306	358	36	34	468	474	8	0	476	475	179	39.07	8	3.08	16.38	1.02	0.71	2.01	4.23
23820	1737.69	1366.55	3759.99	3388.85	4236.06	0	275	336	310	368	35	33	474	481	8	0	482	482	179	39.43	8	3.08	16.38	1.02	0.71	2.01	4.23
23850	1734.89	1394.95	3779.31	3439.36	4299.2	0	281	338	316	376	35	39	480	487	8	0	488	488	179	39.78	8	3.08	16.38	1.02	0.71	2.01	4.23
23880	1766.5	1412.81	3848.1	3494.41	4368.01	0	285	345	323	381	38	37	488	495	8	0	496	496	179	40.12	8	3.08	16.38	1.02	0.71	2.01	4.23
23910	1779.26	1448.29	3881.15	3550.18	4437.72	0	292	347	325	385	33	39	494	500	8	0	502	501	179	40.44	8	3.08	16.38	1.02	0.71	2.01	4.23
23940	1850.07	1471.46	3980.39	3601.78	4502.23	0	296	356	333	396	37	41	500	506	8	0	508	507	179	40.64	8	3.08	16.38	1.02	0.71	2.01	4.23
23970	1919.48	1521.58	4050.93	3653.02	4566.28	0	304	362	340	401	36	40	505	511	8	0	513	512	179	40.86	8	3.08	16.38	1.02	0.71	2.01	4.23
24000	1974.19	1553.06	4127.86	3706.73	4633.41	0	311	369	346	408	35	40	511	517	8	0	519	518	179	41.59	9	3.08	16.38	1.02	0.71	2.01	4.23
24030	2005.92	1575.6	4192.47	3762.14	4702.68	0	316	374	349	416	33	43	518	525	8	0	526	526	179	42.33	9	3.08	16.38	1.02	0.71	2.01	4.23
24060	2049.91	1590.25	4277.98	3818.33	4772.91	0	319	381	356	422	37	42	526	532	8	0	534	533	179	43.13	9	3.08	17.8	1.02	0.71	2.01	4.23
24090	2141.33	1627.69	4388.3	3874.67	4843.34	0	327	389	360	431	33	43	532	539	8	0	540	540	179	44.01	9	3.08	17.8	1.02	0.71	2.01	4.23
24120	2129.95	1640.64	4422.57	3933.26	4916.58	0	330	392	365	434	35	43	540	547	8	0	548	548	179	44.74	9	3.08	17.8	1.02	0.71	2.01	4.23
24150	2116.04	1656.97	4451.78	3992.71	4990.89	0	334	395	373	438	39	44	545	552	8	0	553	553	179	45.68	9	3.08	17.8	1.02	0.71	2.01	4.23
24180	2177.92	1714.69	4510.75	4047.52	5059.4	0	345	401	377	441	32	41	547	553	8	0	555	554	180	46.46	9	3.08	17.8	1.02	0.71	2.01	4.23
24210	2280.61	1741.03	4639.03	4099.45	5124.31	0	350	411	379	449	29	39	551	557	8	0	559	558	180	47.09	9	3.08	17.8	1.02	0.71	2.01	4.23
24240	2366.07	1761.55	4758.87	4154.34	5192.93	0	354	420	387	453	33	34	554	561	8	0	562	562	180	47.69	10	3.08	17.8	1.02	0.71	2.01	4.23
24270	2342.42	1775.41	4779.65	4212.65	5265.81	0	357	422	391	455	34	34	560	566	8	0	568	567	180	48.17	10	3.08	17.8	1.02	0.71	2.01	4.23
24300	2329.95	1794.02	4805.14	4269.22	5336.52	0	361	424	399	464	38	41	566	573	8	0	574	574	180	48.69	10	3.08	17.8	1.02	0.71	2.01	4.23
24330	2401.98	1827.78	4895.98	4321.77	5402.21	0	367	431	403	472	36	42	574	580	8	0	582	581	180	49.29	10	3.08	17.8	1.02	0.71	2.01	4.23
24360	2439.97	1860.34	4955.41	4375.78	5469.73	0	373	435	406	477	33	43	580	587	8	0	588	588	180	49.76	10	3.08	17.8	1.02	0.71	2.01	4.23
24390	2488.81	1903.93	5013.64	4428.75	5535.94	0	383	440	409	484	26	45	584	591	8	0	592	592	180	50.25	10	3.08	17.8	1.02	0.71	2.01	4.23
24420	2646.46	1918.35	5209.74	4481.63	5602.04	0	386	454	412	488	26	35	590	596	8	0	598	597	180	50.64	10	3.08	17.8	1.02	0.71	2.01	4.23
24450	2649.12	1927.38	5257.12	4535.38	5669.22	0	388	457	418	494	30	38	592	599	8	0	600	600	180	51.02	10	3.08	17.8	1.02	0.71	2.01	4.23
24480	2697.1	1948.58	5337.17	4588.65	5735.81	0	392	464	425	499	33	36	598	604	8	0	606	605	180	51.39	11	3.08	17.8	1.02	0.71	2.01	4.23
24510	2707.61	1968.72	5379.68	4640.8	5800.99	0	396	468	427	504	31	37	601	607	8	0	609	608	180	51.76	11	3.08	17.8	1.02	0.71	2.01	4.23
24540	2757.17	2006.6	5443.6	4693.04	5866.3	0	404	474	430	513	26	40	606	613	8	0	614	614	180	52.02	11	3.08	17.8	1.02	0.71	2.01	4.23
24570	2810.48	2019.27	5535.77	4744.57	5930.71	0	406	481	434	517	28	37	612	618	8	0	620	619	180	52.32	11	3.08	17.8	1.02	0.71	2.01	4.23
24600	2858.66	2053.97	5605.14	4800.45	6000.57	0	413	487	438	518	25	32	617	624	8	0	625	625	180	52.73	11	3.08	17.8	1.02	0.71	2.01	4.23
24630	2901.64	2083.2	5673.2	4854.76	6068.45	0	416	491	445	523	29	33	617	624	8	0	625	625	180	53.54	11	3.08	17.8	1.02	0.71	2.01	4.23
24660	2936.9	2087.84	5754.98	4905.93	6132.41	0	417	500	446	531	29	32	617	624	8	0	625	625	180	54.16	11	3.08	17.8	1.02	0.71	2.01	4.23
24690	2942.8	2105.08	5796.21	4958.49	6198.11	0	420	504	451	537	31	34	617	624	8	0	625	625	180	54.76	11	3.08	17.8	1.02	0.71	2.01	4.23
24720	2960.29	2117.48	5852.7	5009.89	6262.36	0	423	508	454	541	31	34	617	624	8	0	625	625	180	55.24	12	3.08	17.8	1.02	0.71	2.01	4.23
24750	2987.54	2135.01	5913.64	5061.1	6326.38	0	426	513	455	550	29	38	617	624	8	0	625	625	180	56.11	12	3.08	17.8	1.02	0.71	2.01	4.23
24780	3001.03	2152.35	5957.83	5109.14	6386.43	0	429	518	460	556	31	39	617	624	8	0	625	625	180	56.91	12	3.08	17.8	1.02	0.71	2.01	4.23
24810	3017.43	2170.27	6007.89	5160.73	6450.91	0	433	522	463	563	30	42	617	624	8	0	625	625	180	57.6	12	3.08	17.8	1.02	0.71	2.01	4.23
24840	3075.57	2190.52	6092.49	5207.44	6509.3	0	437	529	468	571	31	43	617	624	8	0	625	625	180	58.44	12	3.08	17.8	1.02	0.71	2.01	4.23
24870	3102.34	2208.02	6151.47	5257.14	6571.43	0	440	535	469	574	29	40	617	624	8	0	625	625	180	59.17	12	3.08	17.8	1.02	0.71	2.01	4.23
24900	3093.35	2224.62	6174.62	5305.89	6632.37	0	443	537	471	578	28	42	617	624	8	0	625	625	180	59.91	12	3.08	17.8	1.02	0.71	2.01	4.23
24930	3175.77	2257.58	6269.27	5351.07	6688.84	0	449	544	474	588	25	45	617	624	8	0	625	625	180	60.37	12	3.08	17.8	1.02	0.71	2.01	4.23
24960	3213.11	2282.77	6325.41	5395.07	6743.84	0	452	549	476	592	24	44	617	624	8	0	625	625	180	60.85	12	3.08	17.8	1.02	0.71	2.01	4.23
24990	3273.28	2305.74	6411.86	5444.32	6805.41	0	456	556	481	596	25	41	617	624	8	0	625	625	180	61.41	12	3.08	17.8	1.02	0.71	2.01	4.23
25020	3353.59	2331.82	6507.74	5485.97	6857.46	0	460	564	483	596	23	33	617	624	8	0	625	625	180	61.9	13	3.08	17.8	1.02	0.71	2.01	4.23
25050	3443.93	2350.2	6621.35	5527.62	6909.52	0	464	575	487	600	23	26	617	624	8	0	625	625	180	62.3	13	3.08	17.8	1.02	0.71	2.01	4.23
25080	3450.22	2377.76	6641.73	5569.27	6961.58	0	468	577	492	601	24	25	617	624	8	0	625	625	180	62.65	13	3.08	17.8	1.02	0.71	2.01	4.23
25110	3495.29	2401.74	6704.64	5611.09	7013.87	0	473	581	493	602	20	22	617	624	8	0	625	625	180	62.99	13	3.08	17.8	1.02	0.71	2.01	4.23
25140	3512.7	2440.07	6723.72	5651.09	7063.86	0	478	583	493	606	15	24	617	624	8	0	625	625	180	63.36	13	3.08	17.8	1.02	0.71	2.01	4.23
25170	3596.68	2444.02	6839.5	5686.84	7108.55	0	479	589	495	609	16	21	617	624	8	0	625	625	180	63.86	13	3.08	17.8	1.02	0.71	2.01	4.23
25200	3595.91	2458.47	6859.55	5722.1	7152.63	0	482	590	501	613	19	24	617	624	8	0	625	625	180	64.35	13	3.08	17.8	1.02	0.71	2.01	4.23
25230	3665.99	2496.21	6923.23	5753.44	7191.8	0	487	593	503	616	16	24	617	624	8	0	625	625	180	64.85	13	3.08	17.8	1.02	0.71	2.01	4.23
25260	3663.02	2510.18	6939.23	5786.39	7232.99	0	490	596	505	619	15	25	627	636	11	0	638	638	180	65.36	13	3.08	18.72	1.02	0.71	2.14	4.67
25290	3650.8	2526.27	6951.97	5827.44	7284.3	0	493	597	508	620	15	25	637	650	15	0	652	652	180	66.15	13	3.08	18.72	1.02	0.71	2.14	4.67
25320	3675.04	2530.13	7012.95	5868.04	7335.05	0	494	598	518	620	24	24	645	658	16	0	661	660	180	66.67	13	3.08	18.72	1.02	0.71	2.14	4.67
25350	3687.18	2530.13	7065.67	5908.62	7385.77	0	494	602	530	622	36	22	652	665	16	0	668	667	180	67.22	13	3.08	18.72	1.02	0.71	2.14	4.67
25380	3672.58	2546.16	7076.85	5950.43	7438.04	0	497	603	535	626	38	25	658	671	16	0	674	673	180	68	13	3.08	18.72	1.02	0.71	2.14	4.67
25410	3718.4	2564.99	7147.83	5994.42	7493.02	0	501	606	537	627	36	23	667	681	16	0	683	683	180	68.96	13	3.08	18.72	1.02	0.71	2.14	4.67
25440	3724.26	2584.3	7176.99	6037.03	7546.29	0	505	608	545	629	40	23	675	688	16	0	691	690	180	69.74	14	3.08	18.72	1.02	0.71	2.14	4.67
25470	3728.39	2608.96	7196.18	6076.74	7595.93	0	511	609	548	635	37	28	681	694	16	0	697	696	180	70.38	14	3.08	18.72	1.02	0.71	2.14	4.67
25500	3736.01	2621.16	7234.86	6120	7650.01	0	514	612	552	635	38	25	686	700	16	0	702	702	180	71.01	14	3.08	18.72	1.02	0.71	2.14	4.67
25530	3838.48	2651.18	7346.75	6159.46	7699.33	0	520	619	555	641	35	24	691	704	16	0	707	706	180	71.46	14	3.08	18.72	1.02	0.71	2.14	4.67
25560	3871.94	2682.2	7387.32	6197.58	7746.98	0	526	622	558	641	32	21	700	714	16	0	716	716	180	72.05	14	3.08	18.72	1.02	0.71	2.14	4.67
25590	3904.55	2705.62	7439.44	6240.51	7800.63	0	530	626	560	646	30	22	707	720	16	0	723	722	180	72.61	14	3.08	18.72	1.02	0.71	2.14	4.67
25620	3908.45	2718.17	7471.91	6281.63	7852.04	0	533	630	565	646	32	18	710	724	16	0	726	726	180	73.09	14	3.08	18.72	1.02	0.71	2.14	4.67
25650	3955.68	2733	7545.47	6322.8	7903.5	0	536	633	571	649	35	18	715	729	16	0	731	731	180	73.61	14	3.08	18.72	1.02	0.71	2.14	4.67
25680	3963.14	2755.68	7570.78	6363.32	7954.15	0	540	635	575	651	35	18	724	738	16	0	740	740	180	74	14	3.08	18.72	1.02	0.71	2.14	4.67
25710	3962.43	2771.78	7598.43	6407.78	8009.72	0	543	637	581	651	38	16	731	744	16	0	747	746	180	74.38	14	3.08	18.72	1.02	0.71	2.14	4.67
25740	4051.12	2802.49	7700.42	6451.79	8064.74	0	549	642	587	654	38	14	737	751	16	0	753	753	180	74.74	15	3.08	18.72	1.02	0.71	2.14	4.67
25770	4105.45	2813.06	7786.87	6494.48	8118.1	0	551	647	589	659	38	14	742	755	16	0	758	757	180	75.11	15	3.08	18.72	1.02	0.71	2.14	4.67
25800	4092.42	2831.23	7799.46	6538.27	8172.84	0	556	648	593	665	37	19	747	761	16	0	763	763	180	75.42	15	3.08	18.72	1.02	0.71	2.14	4.67
25830	4046	2831.23	7799.46	6584.69	8230.86	0	556	648	595	672	39	26	755	769	16	0	771	771	180	75.72	15	3.08	18.72	1.02	0.71	2.14	4.67
25860	4008.63	2831.23	7806.78	6629.38	8286.72	0	556	649	603	677	47	30	761	775	16	0	777	777	180	75.89	15	3.08	18.72	1.02	0.71	2.14	4.67
25890	4058.46	2850.19	7879.85	6671.58	8339.47	0	560	656	607	683	47	29	767	780	16	0	783	782	180	76.18	15	3.08	18.72	1.02	0.71	2.14	4.67
25920	4080.19	2861.15	7931.53	6712.49	8390.61	0	562	660	608	694	46	36	773	787	16	0	789	789	180	76.73	15	3.08	18.72	1.02	0.71	2.14	4.67
25950	4076.82	2875.08	7960.93	6759.19	8448.99	0	565	663	609	699	44	38	781	796	17	0	798	798	180	77.25	15	3.13	18.72	1.02	0.8	2.14	4.67
25980	4159.98	2911.65	8053	6804.66	8505.82	0	572	668	611	704	39	38	785	800	17	0	802	802	180	77.6	15	3.13	18.72	1.02	0.8	2.14	4.67
26010	4194.71	2923.24	8123.85	6852.38	8565.47	0	574	675	612	707	38	34	791	805	17	0	808	807	180	77.64	15	3.13	18.72	1.02	0.8	2.14	4.67
26040	4197.78	2943.79	8154.24	6900.25	8625.32	0	578	678	612	710	34	34	800	815	17	0	817	817	180	78.27	15	3.13	18.72	1.02	0.8	2.14	4.67
26070	4154.87	2950.58	8154.24	6949.95	8687.44	0	579	678	618	715	39	39	803	817	17	0	820	819	181	78.68	15	3.13	18.72	1.02	0.8	2.14	4.67
26100	4170.55	2966.79	8199.92	6996.15	8745.19	0	582	683	622	718	40	37	808	822	17	0	825	824	181	79.09	15	3.13	18.72	1.02	0.8	2.14	4.67
26130	4222.24	2971.1	8292.29	7041.14	8801.43	0	583	690	624	726	41	38	813	827	17	0	830	829	181	79.61	15	3.13	18.72	1.02	0.8	2.14	4.67
26160	4266.83	2976.01	8379.33	7088.51	8860.63	0	584	697	627	731	43	36	819	834	17	0	836	836	182	80.38	15	3.13	18.72	1.02	0.8	2.14	4.67
26190	4267.73	2985.33	8420.93	7138.54	8923.18	0	586	700	628	736	42	38	824	838	17	0	841	840	183	80.98	15	3.13	18.72	1.02	0.8	2.14	4.67
26220	4316.17	3016.01	8488.59	7188.43	8985.53	0	591	704	629	740	38	38	830	845	17	0	847	847	183	81.61	15	3.13	18.72	1.02	0.8	2.14	4.67
26250	4379.87	3035.7	8578.47	7234.31	9042.88	0	595	710	635	747	40	39	837	851	17	0	854	853	183	82.22	15	3.13	18.72	1.02	0.8	2.14	4.67
26280	4410.04	3040.19	8651.14	7281.29	9101.62	0	596	718	639	757	43	41	842	856	17	0	859	858	183	82.75	16	3.13	18.72	1.02	0.8	2.14	4.67
26310	4426.62	3059.79	8698.44	7331.61	9164.52	0	599	721	641	763	42	44	846	860	17	0	863	862	183	83.21	16	3.13	18.72	1.02	0.8	2.14	4.67
26340	4449.05	3067.61	8763.56	7382.12	9227.65	0	601	726	647	767	46	43	852	866	17	0	869	868	183	83.65	16	3.13	18.72	1.02	0.8	2.14	4.67
